#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PCLAF	TK1	9606.ENSP00000300035	9606.ENSP00000468425	0	0	0	0	0.677	0	0	0.465	0.820
PCLAF	UHRF1	9606.ENSP00000300035	9606.ENSP00000479617	0	0	0	0	0.569	0.488	0	0.392	0.854
PCLAF	TYMS	9606.ENSP00000300035	9606.ENSP00000315644	0	0	0	0	0.793	0	0	0.349	0.859
PCLAF	PTTG1	9606.ENSP00000300035	9606.ENSP00000377536	0	0	0	0	0.708	0	0	0.573	0.870
PCLAF	RRM2	9606.ENSP00000300035	9606.ENSP00000353770	0	0	0	0	0.814	0	0	0.519	0.907
PCLAF	ZWINT	9606.ENSP00000300035	9606.ENSP00000363055	0	0	0	0	0.785	0	0	0.615	0.913
PCLAF	TOP2A	9606.ENSP00000300035	9606.ENSP00000411532	0	0	0	0	0.832	0	0	0.545	0.920
PCLAF	UBE2C	9606.ENSP00000300035	9606.ENSP00000348838	0	0	0	0	0.783	0.292	0	0.629	0.938
PDIA4	SDF2L1	9606.ENSP00000499129	9606.ENSP00000248958	0	0	0	0	0.457	0.236	0	0.766	0.894
PDIA4	PDIA5	9606.ENSP00000499129	9606.ENSP00000323313	0	0	0	0.643	0.284	0.274	0	0.239	0.570
PDIA4	PRDX4	9606.ENSP00000499129	9606.ENSP00000368646	0.048	0	0	0	0.199	0.318	0	0.406	0.650
PDIA4	TXNDC5	9606.ENSP00000499129	9606.ENSP00000369081	0	0	0	0.690	0.305	0.374	0	0.313	0.675
PDIA4	TK1	9606.ENSP00000499129	9606.ENSP00000468425	0.048	0	0	0	0.128	0	0	0.497	0.546
PDIA5	PRDX4	9606.ENSP00000323313	9606.ENSP00000368646	0.048	0	0	0	0.212	0.174	0	0.175	0.420
PDIA5	TXNDC5	9606.ENSP00000323313	9606.ENSP00000369081	0	0	0.107	0.668	0.378	0	0	0.196	0.514
PHGDH	TYMS	9606.ENSP00000493382	9606.ENSP00000315644	0.105	0	0	0	0.163	0.215	0.673	0.290	0.838
PHGDH	RRM2	9606.ENSP00000493382	9606.ENSP00000353770	0	0	0	0	0.138	0	0	0.350	0.416
PHGDH	PSAT1	9606.ENSP00000493382	9606.ENSP00000365773	0.115	0.409	0	0	0.946	0.225	0.979	0.892	0.999
PHGDH	PYCR1	9606.ENSP00000493382	9606.ENSP00000384949	0	0	0	0	0.145	0	0	0.427	0.489
PHGDH	RECQL4	9606.ENSP00000493382	9606.ENSP00000482313	0.042	0	0	0	0.128	0.292	0	0.138	0.422
PHGDH	RAD51	9606.ENSP00000493382	9606.ENSP00000493712	0	0	0	0	0.099	0	0	0.533	0.561
PIF1	TROAP	9606.ENSP00000328174	9606.ENSP00000257909	0	0	0	0	0.672	0	0	0.155	0.711
PIF1	POLQ	9606.ENSP00000328174	9606.ENSP00000264233	0.045	0	0	0	0.239	0	0	0.443	0.560
PIF1	TICRR	9606.ENSP00000328174	9606.ENSP00000268138	0	0	0	0	0.392	0	0	0.345	0.585
PIF1	PLK1	9606.ENSP00000328174	9606.ENSP00000300093	0	0	0	0	0.277	0	0	0.305	0.477
PIF1	TYMS	9606.ENSP00000328174	9606.ENSP00000315644	0.099	0	0	0	0.249	0	0	0.348	0.520
PIF1	TK1	9606.ENSP00000328174	9606.ENSP00000468425	0	0	0	0	0.183	0	0	0.296	0.400
PIF1	TOP2A	9606.ENSP00000328174	9606.ENSP00000411532	0.041	0	0	0	0.197	0.073	0	0.412	0.524
PIF1	RAD54L	9606.ENSP00000328174	9606.ENSP00000361043	0.043	0	0	0	0.271	0.104	0	0.339	0.532
PIF1	TTK	9606.ENSP00000328174	9606.ENSP00000358813	0	0	0	0	0.363	0	0	0.314	0.544
PIF1	RECQL4	9606.ENSP00000328174	9606.ENSP00000482313	0.087	0	0	0	0.180	0.495	0	0.688	0.866
PIF1	RAD51	9606.ENSP00000328174	9606.ENSP00000493712	0.045	0	0	0	0.203	0.486	0	0.725	0.878
PIMREG	TRIP13	9606.ENSP00000250056	9606.ENSP00000166345	0	0	0	0	0.357	0	0	0.204	0.467
PIMREG	RAD51AP1	9606.ENSP00000250056	9606.ENSP00000228843	0	0	0	0	0.357	0	0	0.256	0.502
PIMREG	PLK1	9606.ENSP00000250056	9606.ENSP00000300093	0	0	0	0	0.372	0	0	0.090	0.404
PIMREG	UBE2T	9606.ENSP00000250056	9606.ENSP00000494957	0	0	0	0	0.341	0	0	0.149	0.415
PIMREG	SKA1	9606.ENSP00000250056	9606.ENSP00000285116	0	0	0	0	0.322	0	0	0.175	0.416
PIMREG	SGO1	9606.ENSP00000250056	9606.ENSP00000263753	0	0	0	0	0.320	0	0	0.200	0.433
PIMREG	TK1	9606.ENSP00000250056	9606.ENSP00000468425	0	0	0	0	0.365	0	0	0.147	0.436
PIMREG	ZWINT	9606.ENSP00000250056	9606.ENSP00000363055	0	0	0	0	0.334	0	0	0.213	0.453
PIMREG	UHRF1	9606.ENSP00000250056	9606.ENSP00000479617	0	0	0	0	0.310	0	0	0.243	0.455
PIMREG	TYMS	9606.ENSP00000250056	9606.ENSP00000315644	0	0	0	0	0.301	0	0	0.255	0.457
PIMREG	SKA3	9606.ENSP00000250056	9606.ENSP00000319417	0	0	0	0	0.360	0	0	0.257	0.504
PIMREG	SHCBP1	9606.ENSP00000250056	9606.ENSP00000306473	0	0	0	0	0.302	0	0	0.324	0.508
PIMREG	PTTG1	9606.ENSP00000250056	9606.ENSP00000377536	0	0	0	0	0.384	0	0	0.247	0.516
PIMREG	SPAG5	9606.ENSP00000250056	9606.ENSP00000323300	0	0	0	0	0.466	0.100	0	0.097	0.528
PIMREG	RRM2	9606.ENSP00000250056	9606.ENSP00000353770	0	0	0	0	0.338	0	0	0.323	0.533
PIMREG	TPX2	9606.ENSP00000250056	9606.ENSP00000300403	0	0	0	0	0.438	0	0	0.316	0.599
PIMREG	TROAP	9606.ENSP00000250056	9606.ENSP00000257909	0	0	0	0	0.436	0	0	0.359	0.623
PIMREG	TOP2A	9606.ENSP00000250056	9606.ENSP00000411532	0	0	0	0	0.477	0	0	0.310	0.624
PIMREG	UBE2C	9606.ENSP00000250056	9606.ENSP00000348838	0	0	0	0	0.496	0	0	0.335	0.650
PIMREG	TTK	9606.ENSP00000250056	9606.ENSP00000358813	0	0	0	0	0.383	0	0	0.507	0.683
PKMYT1	TRIP13	9606.ENSP00000262300	9606.ENSP00000166345	0	0	0	0	0.346	0	0	0.211	0.462
PKMYT1	TROAP	9606.ENSP00000262300	9606.ENSP00000257909	0	0	0	0	0.493	0	0	0.310	0.635
PKMYT1	WDR62	9606.ENSP00000262300	9606.ENSP00000384792	0	0	0	0	0.416	0	0	0	0.416
PKMYT1	TPX2	9606.ENSP00000262300	9606.ENSP00000300403	0	0	0	0	0.377	0	0	0.101	0.416
PKMYT1	SKA1	9606.ENSP00000262300	9606.ENSP00000285116	0	0	0	0	0.176	0	0	0.322	0.417
PKMYT1	SPC24	9606.ENSP00000262300	9606.ENSP00000465075	0	0	0	0	0.127	0	0	0.368	0.424
PKMYT1	TEDC2	9606.ENSP00000262300	9606.ENSP00000355022	0	0	0	0	0.448	0	0	0	0.448
PKMYT1	UHRF1	9606.ENSP00000262300	9606.ENSP00000479617	0	0	0	0	0.350	0.052	0	0.203	0.466
PKMYT1	TOP2A	9606.ENSP00000262300	9606.ENSP00000411532	0	0	0	0	0.297	0	0	0.322	0.503
PKMYT1	PLK4	9606.ENSP00000262300	9606.ENSP00000270861	0	0	0	0.573	0.239	0.309	0	0.171	0.526
PKMYT1	RRM2	9606.ENSP00000262300	9606.ENSP00000353770	0	0	0	0	0.299	0	0	0.366	0.536
PKMYT1	RAD51	9606.ENSP00000262300	9606.ENSP00000493712	0	0	0	0	0.436	0	0	0.275	0.574
PKMYT1	TK1	9606.ENSP00000262300	9606.ENSP00000468425	0	0	0	0	0.469	0	0	0.280	0.601
PKMYT1	UBE2C	9606.ENSP00000262300	9606.ENSP00000348838	0	0	0	0	0.413	0.096	0	0.336	0.617
PKMYT1	RECQL4	9606.ENSP00000262300	9606.ENSP00000482313	0	0	0	0	0.521	0.113	0	0.179	0.621
PKMYT1	SPAG5	9606.ENSP00000262300	9606.ENSP00000323300	0	0	0	0	0.275	0.290	0	0.374	0.650
PKMYT1	RAD54L	9606.ENSP00000262300	9606.ENSP00000361043	0	0	0	0	0.466	0.062	0	0.417	0.683
PKMYT1	PTTG1	9606.ENSP00000262300	9606.ENSP00000377536	0	0	0	0	0.237	0	0	0.617	0.696
PKMYT1	PLK1	9606.ENSP00000262300	9606.ENSP00000300093	0	0	0	0.581	0.317	0.644	0.900	0.557	0.987
PLK1	TRIP13	9606.ENSP00000300093	9606.ENSP00000166345	0	0	0	0	0.439	0.091	0	0.520	0.734
PLK1	TROAP	9606.ENSP00000300093	9606.ENSP00000257909	0	0	0	0	0.788	0	0	0.117	0.805
PLK1	SGO1	9606.ENSP00000300093	9606.ENSP00000263753	0	0	0	0	0.389	0.294	0.800	0.728	0.973
PLK1	TICRR	9606.ENSP00000300093	9606.ENSP00000268138	0	0	0	0	0.289	0	0	0.287	0.472
PLK1	PLK4	9606.ENSP00000300093	9606.ENSP00000270861	0	0	0	0.701	0.384	0.193	0.800	0.613	0.956
PLK1	SPC25	9606.ENSP00000300093	9606.ENSP00000282074	0	0	0	0	0.454	0	0.500	0.241	0.774
PLK1	SKA1	9606.ENSP00000300093	9606.ENSP00000285116	0	0	0	0	0.472	0	0.800	0.452	0.937
PLK1	POC1A	9606.ENSP00000300093	9606.ENSP00000296484	0	0	0	0	0.371	0.048	0	0.244	0.508
PLK1	UBE2T	9606.ENSP00000300093	9606.ENSP00000494957	0	0	0	0	0.274	0.052	0	0.203	0.404
PLK1	SHCBP1	9606.ENSP00000300093	9606.ENSP00000306473	0	0	0	0	0.335	0	0	0.206	0.450
PLK1	UHRF1	9606.ENSP00000300093	9606.ENSP00000479617	0	0	0	0	0.326	0	0	0.244	0.469
PLK1	TYMS	9606.ENSP00000300093	9606.ENSP00000315644	0	0	0	0	0.253	0	0	0.325	0.474
PLK1	STMN1	9606.ENSP00000300093	9606.ENSP00000410452	0	0	0	0	0.161	0.087	0	0.370	0.475
PLK1	STIL	9606.ENSP00000300093	9606.ENSP00000360944	0	0	0	0	0.225	0	0	0.453	0.558
PLK1	RAD54L	9606.ENSP00000300093	9606.ENSP00000361043	0	0	0	0	0.366	0.061	0	0.350	0.579
PLK1	TK1	9606.ENSP00000300093	9606.ENSP00000468425	0	0	0	0	0.419	0	0	0.323	0.590
PLK1	RECQL4	9606.ENSP00000300093	9606.ENSP00000482313	0	0	0	0	0.206	0.415	0	0.275	0.634
PLK1	TTK	9606.ENSP00000300093	9606.ENSP00000358813	0	0	0	0.573	0.479	0.119	0	0.305	0.653
PLK1	SPC24	9606.ENSP00000300093	9606.ENSP00000465075	0	0	0	0	0.248	0	0.500	0.370	0.742
PLK1	RAD51	9606.ENSP00000300093	9606.ENSP00000493712	0	0	0	0	0.363	0.520	0	0.544	0.848
PLK1	RRM2	9606.ENSP00000300093	9606.ENSP00000353770	0	0	0	0	0.478	0.329	0	0.667	0.873
PLK1	UBE2C	9606.ENSP00000300093	9606.ENSP00000348838	0	0	0	0	0.610	0.052	0.400	0.712	0.927
PLK1	ZWINT	9606.ENSP00000300093	9606.ENSP00000363055	0	0	0	0	0.302	0	0.800	0.544	0.930
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	SKA3	9606.ENSP00000300093	9606.ENSP00000319417	0	0	0	0	0.450	0.292	0.720	0.467	0.934
